499,30.693783,104.07316,362,2058,0.58,8.00
503,30.69936,104.10192,2062,8059,1.49,8.97
507,30.7181,104.03193,657,7663,2.38,10.76
511,30.71673,104.10316,528,2050,0.72,8.00
515,30.706291,104.07433,3638,6109,0.52,8.00
519,30.68098,104.08971,583,6812,0.90,8.00
523,30.71704,104.04664,3188,5782,1.48,8.97
527,30.68678,104.08978,5960,10851,0.81,8.00
531,30.68461,104.08094,6126,9597,0.91,8.00
535,30.65607,104.09407,600,3549,0.55,8.00
539,30.69451,104.07853,9,8839,1.03,8.06
543,30.70665,104.09512,4079,4216,1.47,8.93
547,30.68812,104.07441,97,11593,1.50,8.99
551,30.70051,104.04558,132,13772,0.20,8.00
555,30.66109,104.08838,6001,9999,0.32,8.00
559,30.713015,104.047676,1521,12573,1.79,9.59
563,30.693682,104.07292,451,9781,2.67,11.33
567,30.704748,104.02484,620,13137,0.60,8.00
571,30.67019,103.9975,4141,8544,1.17,8.33
575,30.71023,104.09737,6515,6352,1.01,8.01
579,30.70266,104.04591,4357,13931,0.40,8.00
583,30.64676,104.10296,1130,7904,1.12,8.24
587,30.64168,104.09124,1896,14188,1.75,9.50
591,30.650963,104.07238,1298,9436,0.42,8.00
595,30.65266,104.0692,3098,13563,1.30,8.60
599,30.74659,104.03011,180,12025,0.77,8.00
603,30.66852,104.0846,1504,11309,1.60,9.21
607,30.665894,104.0876,284,12149,0.33,8.00
611,30.718763,104.03774,2860,5824,1.53,9.07
615,30.67241,104.01374,919,6417,0.78,8.00
619,30.673,104.11341,2982,7994,1.13,8.26
623,30.64729,104.0299,3934,4814,0.15,8.00
627,30.6492,104.0613,54,6541,1.33,8.67
631,30.656446,104.06428,4179,2306,0.01,8.00
635,30.64775,104.10787,1334,462,1.52,9.03
639,30.66786,104.12028,2899,7850,0.72,8.00
643,30.6865,104.01898,18,11345,0.88,8.00
647,30.57282,104.00629,97,5722,0.47,8.00
651,30.67392,104.04567,5988,5993,0.57,8.00
655,30.71914,104.0379,3423,5563,1.03,8.06
659,30.630898,104.03391,180,9601,0.54,8.00
663,30.665438,104.06542,1803,7375,1.01,8.02
667,30.70133,104.05741,6094,4544,0.56,8.00
671,30.68728,104.09875,562,10460,1.63,9.26
675,30.66994,104.02375,2846,6867,1.70,9.40
679,30.73184,104.05851,4213,8902,2.28,10.57
683,30.643557,104.11825,1729,9306,1.29,8.57
687,30.52719,104.05239,4459,6488,2.21,10.42
691,30.690039,104.14801,157,8258,1.43,8.86
695,30.753616,103.96191,1674,6465,0.30,8.00
699,30.682999,104.03803,1795,6357,1.50,9.00
703,30.679699,104.043236,2408,10462,1.38,8.77
707,30.69418,104.0439,911,11596,1.28,8.56
711,30.66266,104.001,1016,9667,1.38,8.76
715,30.568026,103.95607,3616,8586,0.66,8.00
719,30.66379,104.10567,2741,9837,2.05,10.10
723,30.62519,104.157814,1557,13814,0.31,8.00
727,30.62929,104.0765,2700,5824,0.96,8.00
731,30.64844,104.06623,2048,9830,2.54,11.08
735,30.70947,104.06653,102,8040,1.04,8.08
739,30.65156,104.07028,1164,10658,1.02,8.04
743,30.64291,104.08462,524,10863,2.13,10.26
747,30.69471,104.07285,3850,9354,1.12,8.24
751,30.66634,104.0994,5010,12353,2.76,11.51
755,30.64882,104.08301,485,10912,1.16,8.32
759,30.694815,104.07004,3042,7907,0.97,8.00
763,30.67238,104.05758,5004,13761,1.04,8.08
767,30.71119,104.11419,3931,8170,0.92,8.00
771,30.62476,104.06947,6176,7392,1.95,9.89
775,30.71316,104.03549,1736,13764,0.01,8.00
779,30.67945,104.0969,206,6984,0.29,8.00
783,30.568026,103.95607,1914,4842,0.99,8.00
787,30.653034,104.06916,624,12466,2.83,11.67
791,30.7167,104.10318,4639,9796,2.16,10.32
795,30.653662,104.06948,3280,8741,1.50,8.99
799,30.71803,104.03677,395,13656,2.20,10.39
803,30.66503,104.06648,1601,10608,1.88,9.76
807,30.66192,104.10409,119,10810,1.80,9.59
811,30.62946,104.00542,684,10827,1.07,8.13
815,30.583216,104.053246,2101,7286,0.71,8.00
819,30.625174,104.07405,1928,11163,0.18,8.00
823,30.68559,104.0749,49,8388,0.49,8.00
827,30.69324,104.05405,35,8667,0.88,8.00
831,30.77054,104.06727,2396,13622,1.53,9.07
835,30.66002,104.0519,953,6754,0.24,8.00
839,30.66582,103.97844,2228,10644,2.22,10.43
843,30.703453,104.04485,3515,2511,1.51,9.01
847,30.70041,104.08917,6707,6668,1.44,8.89
851,30.661629,104.095116,3738,12782,2.19,10.37
855,30.6574,104.09188,1296,5497,3.08,12.16
859,30.62735,104.15944,775,11839,1.76,9.53
863,30.691126,104.04859,5958,12698,1.79,9.58
867,30.64899,104.06622,5536,8973,1.30,8.60
871,30.66516,104.07582,1189,2831,0.47,8.00
875,30.65588,104.06578,2745,4950,2.67,11.34
879,30.671045,104.09064,768,9424,1.69,9.38
883,30.67212,104.05723,585,13582,3.04,12.07
887,30.65024,104.08561,2076,12626,0.61,8.00
891,30.64122,104.03265,3619,7970,0.73,8.00
895,30.80921,104.18147,5755,7532,0.29,8.00
899,30.65488,104.07309,369,10511,0.68,8.00
903,30.71841,104.03728,2985,7555,2.15,10.31
907,30.71893,104.038,626,10787,0.45,8.00
911,30.681665,104.02362,3296,1733,1.24,8.47
915,30.71669,104.04395,1559,10864,1.21,8.43
919,30.67592,104.01122,2479,4989,0.22,8.00
923,30.685453,104.07316,1119,11659,0.70,8.00
927,30.76628,104.05147,2570,3096,1.02,8.05
931,30.68856,104.16193,1299,9779,1.48,8.97
935,30.65286,104.10362,110,4689,0.58,8.00
939,30.68767,104.09413,4900,10264,1.32,8.65
943,30.66266,104.08944,2028,12474,0.95,8.00
947,30.68583,104.09292,976,10995,2.34,10.68
951,30.66958,104.12552,881,9380,0.12,8.00
955,30.6428,104.07509,138,5622,0.51,8.00
959,30.70746,104.09564,857,10142,1.33,8.66
963,30.7102,104.09721,1633,8417,0.67,8.00
967,30.67116,104.10276,4660,13337,3.18,12.35
971,30.71902,104.03813,184,7950,1.92,9.84
975,30.653105,104.110695,5130,11164,2.48,10.97
979,30.71753,104.03616,363,9814,1.77,9.55
983,30.6651,104.06558,1083,7170,2.35,10.69
987,30.56058,104.274445,4836,9360,1.17,8.35
991,30.657276,104.07622,452,5315,0.37,8.00
995,30.67008,104.07101,2852,8646,0.73,8.00
999,30.71825,104.03177,3700,4359,0.49,8.00
1003,30.65575,104.07521,1523,14239,0.89,8.00
1007,30.67726,104.12197,821,6120,1.64,9.29
1011,30.65462,104.08037,4217,12081,0.75,8.00
1015,30.688965,104.01973,569,11050,0.66,8.00
1019,30.68628,104.1076,1644,13607,1.01,8.03
1023,30.7183,104.03154,5162,5411,1.33,8.67
1027,30.527063,104.06959,713,9377,0.98,8.00
1031,30.66417,104.10131,4851,8843,1.08,8.16
1035,30.671347,104.0768,2204,10525,2.67,11.34
1039,30.644138,104.08339,232,9571,0.57,8.00
1043,30.6701,104.106026,5628,5529,1.60,9.20
1047,30.69126,104.05717,1010,9021,0.09,8.00
1051,30.66728,104.11311,1705,9956,3.29,12.59
1055,30.6656,104.09966,435,7354,0.92,8.00
1059,30.66747,104.07515,2455,5372,1.92,9.83
1063,30.76788,104.06494,2652,8146,0.87,8.00
1067,30.666319,104.07218,21,7963,0.94,8.00
1071,30.65574,104.08019,5682,5567,1.37,8.75
1075,30.76926,104.05728,2221,5716,1.64,9.29
1079,30.65659,104.0672,558,11794,2.45,10.91
1083,30.674017,104.07736,2458,8120,1.17,8.35
1087,30.689047,104.088295,600,12742,1.45,8.89
1091,30.73321,104.10723,1205,10156,0.71,8.00
1095,30.63816,104.08579,1605,12189,0.68,8.00
1099,30.654354,104.052536,3492,8726,0.84,8.00
1103,30.663334,104.02119,1230,12600,0.83,8.00
1107,30.62435,104.07184,4528,6170,0.77,8.00
1111,30.65189,104.0137,4150,13451,0.40,8.00
1115,30.67522,104.05285,1563,10802,0.17,8.00
1119,30.683483,104.04994,1066,10305,1.91,9.82
1123,30.665327,104.067184,271,7760,0.68,8.00
1127,30.65223,104.0815,1574,8898,2.50,10.99
1131,30.66576,104.08049,2155,6110,0.83,8.00
1135,30.662134,104.100784,2652,9935,0.86,8.00
1139,30.66078,104.09337,2084,10761,0.64,8.00
1143,30.68219,104.0994,1284,9378,1.72,9.43
1147,30.62931,104.02848,3098,7955,1.80,9.59
1151,30.70446,104.05092,429,5960,0.94,8.00
1155,30.70473,104.07214,422,7130,2.04,10.08
1159,30.66731,104.05884,4469,6493,0.16,8.00
1163,30.604294,104.12602,719,4652,1.85,9.70
1167,30.683968,104.027245,4312,12667,0.67,8.00
1171,30.71827,104.032,789,7118,0.66,8.00
1175,30.665083,104.078545,231,13487,0.27,8.00
1179,30.6412,104.08348,155,6532,1.06,8.11
1183,30.6867,104.01268,240,7537,1.34,8.69
1187,30.71984,104.08002,2257,7288,1.12,8.23
1191,30.704594,104.0425,798,6209,0.43,8.00
1195,30.691938,104.09768,2801,12752,1.33,8.65
1199,30.67828,104.01453,206,12411,1.70,9.40
1203,30.68408,104.0876,3645,7668,1.70,9.41
1207,30.66116,104.07226,2901,10332,0.76,8.00
1211,30.64018,104.0883,2868,3389,2.53,11.06
1215,30.69519,104.05739,3023,13901,1.13,8.27
1219,30.65744,104.06752,921,3711,2.08,10.15
1223,30.66819,104.10035,1075,13123,0.30,8.00
1227,30.666126,104.04059,2564,2213,1.70,9.39
1231,30.682793,104.11048,3183,1009,1.53,9.06
1235,30.6784,104.0229,3525,10827,0.63,8.00
1239,30.65166,104.00575,89,9396,0.37,8.00
1243,30.656002,104.073685,49,10011,0.11,8.00
1247,30.704844,104.04234,725,3534,0.60,8.00
1251,30.63832,104.08772,3108,6973,1.77,9.53
1255,30.68847,104.0924,2749,4663,0.47,8.00
1259,30.6655,104.07809,5924,7518,0.82,8.00
1263,30.67737,104.08714,3502,12994,0.73,8.00
1267,30.71753,104.03616,2383,11482,0.76,8.00
1271,30.646517,104.08515,1832,9408,0.40,8.00
1275,30.62519,104.07395,1246,7210,2.63,11.27
1279,30.639292,104.087524,3609,5231,3.08,12.15
1283,30.68754,104.1089,1681,13673,0.46,8.00
1287,30.67368,103.99615,1600,3324,0.20,8.00
1291,30.55704,104.26775,4299,5724,1.19,8.38
1295,30.7561,103.99664,4076,2781,0.25,8.00
1299,30.655224,104.07326,5143,5266,0.35,8.00
1303,30.6355,104.03452,2222,6391,0.24,8.00
1307,30.67064,104.10877,531,11642,1.63,9.25
1311,30.66942,104.10447,4471,11171,1.61,9.21
1315,30.68149,104.0096,355,10711,2.01,10.03
1319,30.66443,104.06988,1160,4329,0.56,8.00
1323,30.71111,104.14857,50,4697,0.28,8.00
1327,30.64026,104.06129,447,12735,1.79,9.59
1331,30.65551,104.07214,6670,5418,0.49,8.00
1335,30.67297,104.04822,2286,8836,1.50,9.00
1339,30.71902,104.03813,219,8390,1.27,8.53
1343,30.66278,104.07443,476,8217,0.41,8.00
1347,30.76037,104.05192,4002,11948,1.24,8.49
1351,30.66358,104.09773,1776,13601,1.60,9.21
1355,30.63271,104.04485,216,9591,0.06,8.00
1359,30.64852,104.075165,615,6126,0.67,8.00
1363,30.6607,104.11427,2643,6580,2.23,10.46
1367,30.7194,104.03544,1115,2700,3.68,13.37
1371,30.653656,104.086395,2126,5885,0.42,8.00
1375,30.66477,104.0605,2980,10068,2.01,10.02
1379,30.67732,104.11646,382,13131,1.22,8.43
1383,30.69086,104.04278,2717,9103,1.17,8.34
1387,30.67596,104.02481,5401,8867,0.26,8.00
1391,30.623713,104.100555,2797,9474,2.11,10.22
1395,30.66315,104.05567,2905,12629,1.29,8.59
1399,30.67077,104.10293,12,9937,2.05,10.11
1403,30.641285,104.0837,848,6351,1.92,9.83
1407,30.736303,104.04404,782,12563,1.06,8.12
1411,30.66949,104.07349,3600,11911,1.30,8.60
1415,30.711773,104.0354,4150,8783,1.03,8.07
1419,30.6668,104.10369,1390,9697,0.66,8.00
1423,30.620409,104.1113,1710,8411,0.90,8.00
1427,30.690922,104.048065,1202,6585,0.34,8.00
1431,30.689863,104.032715,2455,7180,0.68,8.00
1435,30.67819,104.03077,1894,6040,0.42,8.00
1439,30.66541,104.06633,1360,9047,0.10,8.00
1443,30.68795,104.06653,159,7197,2.38,10.75
1447,30.650318,104.0569,5421,8084,0.34,8.00
1451,30.76128,103.906166,5000,8320,2.18,10.35
1455,30.76847,104.12371,366,10788,0.69,8.00
1459,30.66171,104.09521,4060,3638,1.13,8.27
1463,30.67008,104.07101,3798,3867,0.88,8.00
1467,30.69923,104.11009,6111,10016,0.76,8.00
1471,30.64657,104.08497,94,9136,0.16,8.00
1475,30.64899,104.06622,1101,11939,1.60,9.20
1479,30.6731,104.04424,1354,12092,1.54,9.09
1483,30.658627,104.09251,64,2295,0.43,8.00
1487,30.78352,104.24403,1567,9201,0.16,8.00
1491,30.67239,104.1239,2340,9058,0.64,8.00
1495,30.80884,103.88716,503,4841,0.26,8.00
1499,30.67528,104.10911,3321,11453,0.14,8.00
1503,30.66909,104.10337,1609,8995,1.59,9.18
1507,30.662945,104.01942,709,4353,1.79,9.59
1511,30.66706,104.06724,1488,11685,1.57,9.14
1515,30.673126,104.090576,2180,10317,2.09,10.18
1519,30.6643,104.1092,1194,4961,0.06,8.00
1523,30.7015,104.04479,1790,8916,0.71,8.00
1527,30.68366,104.06021,5738,6792,0.20,8.00
1531,30.667906,104.120346,1996,6029,0.59,8.00
1535,30.7081,104.0943,788,10747,1.73,9.47
1539,30.75592,103.97579,3126,12978,0.26,8.00
1543,30.719536,104.068695,1125,7456,0.91,8.00
1547,30.703815,104.0974,2,8209,0.35,8.00
1551,30.63933,104.08902,968,1569,0.81,8.00
1555,30.67618,104.01145,4863,14361,1.60,9.20
1559,30.64902,104.0673,706,6301,1.70,9.40
1563,30.669107,104.10356,863,13861,2.13,10.26
1567,30.63662,104.08214,507,8979,1.02,8.05
1571,30.661264,104.049995,4927,8318,1.76,9.52
1575,30.71482,104.10377,751,11212,2.96,11.93
1579,30.69936,104.09862,6213,8489,0.41,8.00
1583,30.7449,104.02969,2161,8764,1.55,9.10
1587,30.64524,104.08481,1979,6722,0.03,8.00
1591,30.654581,104.06963,4212,7394,1.16,8.31
1595,30.6678,104.1203,1475,8642,0.05,8.00
1599,30.68707,104.013,1690,12096,1.54,9.07
1603,30.653282,104.08442,1170,12465,1.23,8.46
1607,30.64033,104.0935,612,11833,2.79,11.59
1611,30.6343,104.009315,3164,8177,0.40,8.00
1615,30.694672,103.82132,3136,13745,1.49,8.98
1619,30.66046,104.09419,644,7908,0.11,8.00
1623,30.69492,104.01179,1422,7969,0.90,8.00
1627,30.82018,104.07135,2999,1363,0.46,8.00
1631,30.666767,104.07255,2965,12862,1.81,9.62
1635,30.671,104.10289,1318,9147,0.63,8.00
1639,30.6788,104.06963,5569,6124,2.13,10.26
1643,30.651058,104.129585,4172,11220,1.70,9.39
1647,30.68508,104.08865,128,7186,1.03,8.06
1651,30.66118,104.08421,1379,11286,0.69,8.00
1655,30.68518,104.12058,3546,5616,0.14,8.00
1659,30.66893,104.02965,972,7555,0.54,8.00
1663,30.66947,104.1151,2800,7034,0.70,8.00
1667,30.71902,104.03813,151,9509,0.49,8.00
1671,30.65537,104.09521,1192,5423,1.39,8.79
1675,30.66236,104.01983,5735,12480,0.40,8.00
1679,30.69389,104.04617,3635,3048,0.86,8.00
1683,30.67407,104.06077,4001,11221,1.75,9.50
1687,30.67044,104.06653,3866,8631,1.19,8.37
1691,30.660213,104.07582,1967,6197,1.16,8.33
1695,30.65934,104.07757,2107,5116,0.79,8.00
1699,30.6694,104.02507,699,8006,1.25,8.50
1703,30.64295,104.09578,4834,12196,0.03,8.00
1707,30.676926,104.11413,275,1326,1.15,8.31
1711,30.68487,104.05219,306,13498,0.15,8.00
1715,30.717375,104.111305,310,5988,1.76,9.53
1719,30.67686,104.11381,16,5194,0.28,8.00
1723,30.7183,104.03154,4259,12639,1.16,8.32
1727,30.6949,104.05879,2353,11041,0.18,8.00
1731,30.560135,104.048584,1494,6379,0.76,8.00
1735,30.66252,104.07654,550,6310,1.86,9.71
1739,30.65179,104.01783,4207,11130,0.41,8.00
1743,30.67328,104.05674,1833,7930,0.89,8.00
1747,30.62905,104.14515,1173,8874,0.13,8.00
1751,30.6929,104.04649,506,7484,1.41,8.81
1755,30.655865,104.09443,1778,8822,0.49,8.00
1759,30.66412,104.05148,302,8218,2.06,10.11
1763,30.70896,104.06352,4624,11329,1.20,8.40
1767,30.66507,104.07996,1264,5122,0.17,8.00
1771,30.718702,104.031166,186,5394,2.25,10.51
1775,30.641441,104.0923,1293,11016,0.61,8.00
1779,30.67003,104.04841,1957,11577,0.21,8.00
1783,30.670176,104.04831,78,6674,1.54,9.09
1787,30.669102,104.1039,324,4978,0.82,8.00
1791,30.659992,104.06892,720,9411,0.34,8.00
1795,30.69648,104.02602,690,10784,0.34,8.00
1799,30.684875,104.111626,5649,11911,0.95,8.00
1803,30.66986,104.07082,2812,2276,0.05,8.00
1807,30.68561,104.07554,315,11087,3.38,12.77
1811,30.620932,104.04563,1554,11712,0.47,8.00
1815,30.66152,104.08441,2624,9873,2.55,11.09
1819,30.71552,104.03503,6703,12967,0.00,8.00
1823,30.67425,104.04419,2444,13577,0.93,8.00
1827,30.661901,104.094345,6274,6740,1.39,8.77
1831,30.67344,104.05711,6676,1531,0.66,8.00
1835,30.673084,104.06729,3392,9918,0.05,8.00
1839,30.692722,104.025276,109,10756,1.65,9.31
1843,30.6852,104.0521,3176,8880,0.82,8.00
1847,30.66512,104.07959,1121,13885,2.70,11.39
1851,30.661379,104.08234,2762,7385,0.58,8.00
1855,30.65974,104.07908,361,5892,3.83,13.67
1859,30.694708,104.07424,2058,6597,0.39,8.00
1863,30.65573,104.09084,364,13555,1.86,9.72
1867,30.67751,104.08349,871,2539,0.51,8.00
1871,30.71902,104.03813,4180,5431,1.87,9.75
1875,30.64782,104.0239,377,8424,1.35,8.69
1879,30.65795,104.06749,417,3538,0.45,8.00
1883,30.689365,104.017746,3554,9197,2.83,11.66
1887,30.64792,104.02353,1013,9716,2.64,11.27
1891,30.75209,104.14514,44,13736,1.28,8.55
1895,30.674044,104.05834,347,8491,0.59,8.00
1899,30.70489,104.0555,93,7252,1.13,8.26
1903,30.646683,104.085236,1689,7693,0.60,8.00
1907,30.71825,104.03177,373,9291,2.20,10.40
1911,30.61337,104.04932,1533,6162,1.44,8.89
1915,30.67488,104.05988,1527,13894,0.01,8.00
1919,30.66544,104.04088,178,12910,1.33,8.66
1923,30.65818,104.07109,1655,3450,1.70,9.39
1927,30.65587,104.09464,255,9802,1.23,8.46
1931,30.69809,104.03904,35,8488,1.14,8.28
1935,30.62514,104.07395,220,13037,0.21,8.00
1939,30.707445,104.07245,4381,10656,2.09,10.18
1943,30.66543,104.05387,184,12440,1.65,9.29
1947,30.722376,104.07758,662,7077,1.59,9.18
1951,30.68136,104.05306,4146,9276,0.26,8.00
1955,30.65629,104.08095,810,13661,2.02,10.05
1959,30.69401,104.04506,625,14254,2.90,11.81
1963,30.65507,104.08492,3814,10377,1.18,8.35
1967,30.716282,104.03341,3855,7430,1.37,8.75
1971,30.702291,104.041435,2992,4298,0.04,8.00
1975,30.64995,104.08553,6655,7600,0.85,8.00
1979,30.715923,104.03423,88,7140,1.28,8.56
1983,30.62139,104.0925,272,2530,1.15,8.30
1987,30.638617,104.01395,683,5978,0.29,8.00
1991,30.6806,104.03276,2532,10387,1.25,8.50
1995,30.67552,104.03967,1165,4397,1.68,9.36
1999,30.669407,104.104416,598,10204,0.87,8.00
2003,30.64736,104.09111,3268,7022,1.65,9.29
2007,30.670938,104.12385,6301,4019,1.13,8.25
2011,30.66958,104.05214,4580,11822,1.54,9.08
2015,30.69009,104.05304,2821,7000,0.32,8.00
2019,30.65675,104.0817,4829,6312,1.96,9.91
2023,30.694164,104.05284,2115,12092,0.12,8.00
2027,30.66302,104.08947,1285,9572,1.45,8.89
2031,30.659775,104.05083,579,12429,0.06,8.00
2035,30.62052,104.07458,2541,5440,0.13,8.00
2039,30.61778,104.112114,546,7096,1.41,8.81
2043,30.66893,104.07365,5724,2503,0.63,8.00
2047,30.707756,103.99366,454,13905,1.78,9.56
2051,30.639055,104.08769,374,6647,1.38,8.76
2055,30.694492,104.05926,1096,11221,0.85,8.00
2059,30.66126,104.10205,46,11618,1.89,9.78
2063,30.67755,104.08744,2074,10466,1.42,8.84
2067,30.67816,104.0411,3719,3880,1.69,9.37
2071,30.66796,104.12038,1579,3658,1.36,8.72
2075,30.7071,104.07217,2863,7143,2.36,10.71
2079,30.66992,104.06749,1713,9944,0.87,8.00
2083,30.70271,104.03896,677,6164,0.49,8.00
2087,30.64286,104.08478,1607,6054,1.78,9.56
2091,30.66582,103.97809,1452,8097,0.38,8.00
2095,30.638613,104.08698,17,10974,1.66,9.33
2099,30.65577,104.09438,1048,2733,1.14,8.27
2103,30.74878,104.0283,4583,6485,0.59,8.00
2107,30.76093,104.06154,6463,7771,1.78,9.57
2111,30.7014,104.045,632,13985,0.33,8.00
2115,30.64782,104.0089,1738,6152,0.13,8.00
2119,30.704266,104.063576,2688,10039,0.65,8.00
2123,30.67753,104.10749,5294,10127,2.16,10.32
2127,30.58119,104.05468,5270,6032,0.06,8.00
2131,30.70276,104.06656,3991,4013,1.56,9.12
2135,30.63144,104.0322,4529,3622,0.91,8.00
2139,30.70722,104.11903,436,8722,2.83,11.66
2143,30.67463,104.04925,2311,13592,0.49,8.00
2147,30.653728,104.08761,2582,3689,0.57,8.00
2151,30.66664,104.04078,142,6593,0.83,8.00
2155,30.71902,104.03813,1188,9036,0.32,8.00
