parcel_id,platform_id,true_release_time,observed_release_time,true_deadline,observed_deadline,is_delayed,weight,fare,location_node,lng,lat
22531,P1,4.0,4.0,8830.0,8830.0,False,0.5,8.0,1947583861,30.68668,104.08972
199835,P1,4.0,4.0,11175.0,11175.0,False,0.0,8.0,4601261200,30.658632,104.075294
132886,P1,4.0,4.0,11344.0,11344.0,False,1.26,8.52,5211343344,30.6476004,104.0136879
21018,P1,4.0,4.0,11481.0,11481.0,False,0.27,8.0,4437947518,30.6874592,104.1004164
195161,P1,4.0,4.0,11750.0,11750.0,False,1.42,8.84,4695601443,30.611256,104.0278807
4085,P1,4.0,4.0,12957.0,12957.0,False,0.87,8.0,4748183730,30.6265602,104.0182104
50664,P1,4.0,4.0,14291.0,14291.0,False,0.97,8.0,4217837101,30.6267614,104.0433662
11962,P1,5.0,5.0,4354.0,4354.0,False,0.2,8.0,3562047401,30.7213669,104.0617703
153319,P1,5.0,5.0,5811.0,5811.0,False,1.1,8.2,1072704384,30.70627,104.07631
52930,P1,5.0,5.0,5818.0,5818.0,False,1.16,8.32,2823785856,30.6788256,104.0767495
150069,P1,5.0,5.0,6909.0,6909.0,False,1.64,9.28,1815855081,30.6762251,103.9766378
15296,P1,5.0,5.0,7012.0,7012.0,False,1.48,8.96,4106682114,30.6439763,103.9709228
49912,P1,5.0,5.0,7210.0,7210.0,False,1.59,9.18,2717970033,30.6295411,104.0640997
100955,P1,5.0,5.0,9773.0,9773.0,False,0.56,8.0,4701400388,30.6113155,104.0545396
58884,P1,5.0,5.0,9827.0,9827.0,False,1.42,8.84,3436486397,30.6387646,104.0460612
71983,P1,5.0,5.0,9922.0,9922.0,False,0.84,8.0,4242369819,30.687423,104.0223832
181001,P1,5.0,5.0,11740.0,11740.0,False,1.01,8.02,480012049,30.6204286,104.068633
119985,P1,5.0,5.0,12540.0,12540.0,False,0.28,8.0,4934383654,30.6187999,104.1145451
169559,P1,5.0,5.0,13573.0,13573.0,False,2.15,10.3,4699007266,30.6122408,104.0377796
182491,P1,6.0,6.0,3979.0,3979.0,False,0.55,8.0,1072704392,30.7217259,104.0564201
72003,P1,6.0,6.0,5071.0,5071.0,False,0.29,8.0,2539837361,30.7054771,104.0922147
113491,P1,6.0,6.0,6828.0,6828.0,False,2.9,11.8,4724343814,30.62946,104.06745
176499,P1,6.0,6.0,6828.0,6828.0,False,2.9,11.8,2456925113,30.6383672,104.1026732
165935,P1,6.0,6.0,7048.0,7048.0,False,0.1,8.0,4549993097,30.6494605,103.9838758
196196,P1,6.0,6.0,8004.0,8004.0,False,1.65,9.3,4773199368,30.6718599,104.0092109
187455,P1,6.0,6.0,8324.0,8324.0,False,0.58,8.0,4549759296,30.6927083,104.037577
3954,P1,6.0,6.0,8324.0,8324.0,False,0.58,8.0,1159462960,30.6755838,104.0233904
151467,P1,6.0,6.0,9854.0,9854.0,False,1.54,9.08,3582243030,30.71003,104.00233
87224,P1,7.0,7.0,2912.0,2912.0,False,1.0,8.0,4547074304,30.6107818,104.0749601
87365,P1,7.0,7.0,2912.0,2912.0,False,1.0,8.0,5422574947,30.6926567,104.0775134
142549,P1,7.0,7.0,7446.0,7446.0,False,0.74,8.0,1159481534,30.6728847,104.069903
34015,P1,7.0,7.0,7446.0,7446.0,False,0.74,8.0,3541401915,30.6814038,103.9842864
152932,P1,7.0,7.0,7925.0,7925.0,False,1.57,9.14,465203758,30.7062319,104.101097
78638,P1,7.0,7.0,9408.0,9408.0,False,1.06,8.12,4740867225,30.613173,104.0922027
19410,P1,7.0,7.0,9876.0,9876.0,False,2.32,10.64,432452904,30.614518,104.0746835
198437,P1,7.0,7.0,10705.0,10705.0,False,2.01,10.02,1458998773,30.6598021,104.0979504
183480,P1,8.0,8.0,6774.0,6774.0,False,0.9,8.0,2039563300,30.6926965,104.1058387
170978,P1,8.0,8.0,9405.0,9405.0,False,0.98,8.0,1305816712,30.6694879,104.0662325
144179,P1,8.0,8.0,11764.0,11764.0,False,0.34,8.0,3496551178,30.6204257,104.0508731
30077,P1,8.0,8.0,12552.0,12552.0,False,0.1,8.0,3943038369,30.6434266,104.0639589
61791,P1,8.0,8.0,12740.0,12740.0,False,0.39,8.0,3516900114,30.667543,104.08137
208551,P1,9.0,9.0,4456.0,4456.0,False,2.27,10.54,4903112577,30.653862,104.075066
90363,P1,9.0,9.0,4456.0,4456.0,False,2.27,10.54,1815729262,30.7144362,104.0677036
1237,P1,9.0,9.0,6807.0,6807.0,False,0.56,8.0,504315313,30.7000149,104.1035364
2343,P1,9.0,9.0,7930.0,7930.0,False,0.5,8.0,1458981267,30.66156,104.09507
172929,P1,9.0,9.0,11730.0,11730.0,False,2.8,11.6,1159226747,30.7017413,104.054964
155242,P1,10.0,10.0,1348.0,1348.0,False,1.96,9.92,1916386555,30.6405831,104.0551372
45868,P1,10.0,10.0,1348.0,1348.0,False,1.96,9.92,4106682210,30.6643279,103.980014
53558,P1,10.0,10.0,1348.0,1348.0,False,1.96,9.92,4695601329,30.6104205,104.0290549
193971,P1,10.0,10.0,3333.0,3333.0,False,2.06,10.12,2712314631,30.7073306,104.0370666
136616,P1,10.0,10.0,3335.0,3335.0,False,1.3,8.6,2344329063,30.6548505,104.0541164
31452,P1,10.0,10.0,6209.0,6209.0,False,1.26,8.52,432442847,30.6692858,103.9955816
13093,P1,10.0,10.0,9869.0,9869.0,False,1.14,8.28,1458755501,30.6801128,104.0906124
198262,P1,10.0,10.0,14234.0,14234.0,False,0.25,8.0,4534007626,30.7034307,104.1059103
19679,P1,11.0,11.0,625.0,625.0,False,2.32,10.64,1460311251,30.6552881,104.1122297
23554,P1,11.0,11.0,7513.0,7513.0,False,2.44,10.88,1159131822,30.6658182,104.0810467
114603,P1,11.0,11.0,8524.0,8524.0,False,0.29,8.0,3562086854,30.67918,104.04311
37811,P1,11.0,11.0,12219.0,12219.0,False,1.17,8.34,4149734728,30.6432335,104.100908
171503,P1,11.0,11.0,12974.0,12974.0,False,0.75,8.0,3562033456,30.7027265,104.0739729
67741,P1,12.0,12.0,5485.0,5485.0,False,0.98,8.0,5375783868,30.6617396,103.9979022
155531,P1,12.0,12.0,6797.0,6797.0,False,0.36,8.0,1457814243,30.6949972,104.1077621
54697,P1,12.0,12.0,8727.0,8727.0,False,2.35,10.7,5141468740,30.6331378,104.096325
178251,P1,12.0,12.0,10447.0,10447.0,False,1.21,8.42,4964134681,30.7167355,104.0296671
95650,P1,12.0,12.0,10869.0,10869.0,False,0.36,8.0,3538911123,30.6294738,104.0851226
133047,P1,13.0,13.0,6049.0,6049.0,False,0.39,8.0,432442576,30.68369,104.02776
5458,P1,13.0,13.0,6566.0,6566.0,False,0.76,8.0,3087817464,30.6371899,104.0180949
79974,P1,13.0,13.0,7413.0,7413.0,False,0.84,8.0,2712189997,30.6999163,104.0773673
72030,P1,13.0,13.0,8635.0,8635.0,False,1.62,9.24,1159483888,30.6800293,104.0739518
101991,P1,13.0,13.0,10420.0,10420.0,False,1.08,8.16,1159146549,30.66286,104.07141
178398,P1,13.0,13.0,10420.0,10420.0,False,1.08,8.16,2039522711,30.6755077,104.1068574
94419,P1,13.0,13.0,12225.0,12225.0,False,0.35,8.0,1453885542,30.703105,104.0052113
126435,P1,14.0,14.0,5876.0,5876.0,False,0.01,8.0,1918491753,30.6329153,103.974869
95407,P1,14.0,14.0,7599.0,7599.0,False,1.02,8.04,4903112577,30.6533085,104.0746169
191595,P1,14.0,14.0,12015.0,12015.0,False,0.73,8.0,4972899561,30.6209499,104.0489497
8886,P1,14.0,14.0,12015.0,12015.0,False,0.73,8.0,4548211262,30.6263181,104.0468885
86908,P1,15.0,15.0,4370.0,4370.0,False,0.54,8.0,5141468625,30.6348357,104.0914317
87807,P1,15.0,15.0,4687.0,4687.0,False,1.72,9.44,432441924,30.63409,104.02897
176513,P1,15.0,15.0,4817.0,4817.0,False,0.63,8.0,2315717685,30.6295811,104.0975905
143192,P1,15.0,15.0,5441.0,5441.0,False,0.25,8.0,4548211342,30.6708306,104.0578328
26603,P1,15.0,15.0,6527.0,6527.0,False,1.61,9.22,4794975971,30.646479,104.0574001
176401,P1,15.0,15.0,6603.0,6603.0,False,0.18,8.0,4779165713,30.6363545,104.0246969
156276,P1,15.0,15.0,8284.0,8284.0,False,0.01,8.0,1916401301,30.6104083,104.0467326
48748,P1,15.0,15.0,8284.0,8284.0,False,0.01,8.0,1912247274,30.6155268,104.0989612
66955,P1,15.0,15.0,12263.0,12263.0,False,2.8,11.6,5141328631,30.6120588,104.0592249
116225,P1,16.0,16.0,2544.0,2544.0,False,0.26,8.0,1159497947,30.6902087,104.0420276
135299,P1,16.0,16.0,2544.0,2544.0,False,0.26,8.0,4548209370,30.6626701,104.0536965
79899,P1,16.0,16.0,2544.0,2544.0,False,0.26,8.0,432442859,30.673,103.9947
82868,P1,16.0,16.0,2544.0,2544.0,False,0.26,8.0,1305816712,30.6694879,104.0662325
90500,P1,16.0,16.0,3006.0,3006.0,False,2.28,10.56,1507236182,30.7113945,104.0782121
2823,P1,16.0,16.0,4030.0,4030.0,False,0.75,8.0,2407611373,30.65145,103.9953
41821,P1,16.0,16.0,4030.0,4030.0,False,0.75,8.0,4772463277,30.6602566,104.0469174
193681,P1,16.0,16.0,6018.0,6018.0,False,1.76,9.52,1072704392,30.7217259,104.0564201
147982,P1,16.0,16.0,7400.0,7400.0,False,0.93,8.0,1756193230,30.6394057,104.0282731
45285,P1,16.0,16.0,7864.0,7864.0,False,0.61,8.0,432442926,30.663585,104.0216285
168780,P1,16.0,16.0,8051.0,8051.0,False,0.25,8.0,2041531471,30.6798058,104.0744654
153967,P1,16.0,16.0,9491.0,9491.0,False,0.44,8.0,4078817932,30.70716,104.081665
199490,P1,16.0,16.0,10953.0,10953.0,False,0.1,8.0,2933855166,30.6111757,103.9801937
155075,P1,17.0,17.0,2243.0,2243.0,False,2.41,10.82,3445813553,30.664565,104.0733284
109071,P1,17.0,17.0,7075.0,7075.0,False,1.26,8.52,2823785826,30.6602111,104.0563873
11111,P1,17.0,17.0,7397.0,7397.0,False,2.5,11.0,2282013879,30.6292715,103.9671206
90211,P1,17.0,17.0,7397.0,7397.0,False,2.5,11.0,1987226861,30.6627,104.05247
48631,P1,17.0,17.0,7428.0,7428.0,False,1.1,8.2,3582230411,30.639757,103.9723877
127059,P1,17.0,17.0,14001.0,14001.0,False,0.9,8.0,1500638639,30.69108,104.03457
193435,P1,18.0,18.0,1212.0,1212.0,False,0.09,8.0,5053143834,30.7025755,104.0027377
47759,P1,18.0,18.0,1212.0,1212.0,False,0.09,8.0,3541389071,30.6741,104.05511
28605,P1,18.0,18.0,3253.0,3253.0,False,0.97,8.0,4550568579,30.6358321,104.0639668
138612,P1,18.0,18.0,3527.0,3527.0,False,2.15,10.3,1159225746,30.7001892,104.0477432
100259,P1,18.0,18.0,4818.0,4818.0,False,0.86,8.0,1964309339,30.6776321,104.1060754
187239,P1,18.0,18.0,4818.0,4818.0,False,0.86,8.0,1159483883,30.68179,104.07528
26712,P1,18.0,18.0,5531.0,5531.0,False,0.49,8.0,1586706334,30.7063279,103.9849236
97951,P1,18.0,18.0,5610.0,5610.0,False,2.36,10.72,1159136176,30.6595442,104.0888811
192949,P1,18.0,18.0,7193.0,7193.0,False,0.67,8.0,4548211241,30.6843683,104.0609422
11738,P1,18.0,18.0,7967.0,7967.0,False,2.71,11.42,4701464751,30.615852,104.0596613
36763,P1,18.0,18.0,9079.0,9079.0,False,0.07,8.0,4549993076,30.648985,103.981155
143751,P1,18.0,18.0,10057.0,10057.0,False,1.3,8.6,5213253168,30.6578708,104.1126032
155670,P1,19.0,19.0,3422.0,3422.0,False,3.33,12.66,4772463283,30.6606806,104.0437551
63067,P1,19.0,19.0,6402.0,6402.0,False,1.28,8.56,1918491735,30.6303994,103.9813864
26276,P1,19.0,19.0,6497.0,6497.0,False,0.37,8.0,1507355161,30.6963825,104.079519
4515,P1,19.0,19.0,7256.0,7256.0,False,0.82,8.0,1958204265,30.67256,104.08413
175803,P1,19.0,19.0,7510.0,7510.0,False,1.53,9.06,4992013246,30.621778,104.0745079
149059,P1,19.0,19.0,7791.0,7791.0,False,1.74,9.48,1916386518,30.64705,104.06235
148568,P1,19.0,19.0,10596.0,10596.0,False,0.33,8.0,4549993338,30.6507132,103.9859408
184968,P1,19.0,19.0,10596.0,10596.0,False,0.33,8.0,872832450,30.657889,104.0683451
55179,P1,19.0,19.0,11501.0,11501.0,False,0.89,8.0,4447921433,30.7228458,104.0498017
162319,P1,19.0,19.0,11994.0,11994.0,False,1.8,9.6,4772472222,30.6631423,104.0448994
113998,P1,20.0,20.0,5751.0,5751.0,False,0.82,8.0,4981598406,30.6359973,103.9941445
150102,P1,20.0,20.0,5751.0,5751.0,False,0.82,8.0,1507371735,30.6968505,104.0747738
204334,P1,20.0,20.0,5751.0,5751.0,False,0.82,8.0,1159472366,30.6969257,104.0414286
168622,P1,20.0,20.0,6231.0,6231.0,False,1.4,8.8,3562110266,30.6531435,104.0158907
106842,P1,20.0,20.0,7840.0,7840.0,False,2.56,11.12,3562004400,30.6534007,104.0332059
47865,P1,20.0,20.0,8245.0,8245.0,False,3.03,12.06,1819305169,30.6357104,104.107043
48600,P1,20.0,20.0,8245.0,8245.0,False,3.03,12.06,3034029054,30.6807606,103.9995161
199539,P1,20.0,20.0,9232.0,9232.0,False,0.28,8.0,2843289945,30.69966,104.05755
82903,P1,20.0,20.0,11424.0,11424.0,False,0.33,8.0,1159228699,30.6737826,104.0929692
45847,P1,20.0,20.0,12070.0,12070.0,False,2.17,10.34,1159149121,30.65483,104.07331
93138,P1,21.0,21.0,7658.0,7658.0,False,2.5,11.0,5367321387,30.6637218,104.0024897
157359,P1,21.0,21.0,10169.0,10169.0,False,2.31,10.62,1500780816,30.6504057,104.01609
73399,P1,21.0,21.0,10169.0,10169.0,False,2.31,10.62,3541389071,30.67408,104.055
111392,P1,22.0,22.0,5207.0,5207.0,False,0.02,8.0,3562086841,30.6763615,104.0432669
205149,P1,22.0,22.0,6085.0,6085.0,False,0.34,8.0,4878042023,30.6222534,104.1029333
144190,P1,22.0,22.0,9680.0,9680.0,False,0.66,8.0,5375784071,30.6604265,103.9971319
89837,P1,22.0,22.0,9704.0,9704.0,False,0.11,8.0,4106682172,30.6504372,103.9830199
180983,P1,22.0,22.0,12015.0,12015.0,False,3.16,12.32,3597608244,30.72427,104.02686
185812,P1,22.0,22.0,12898.0,12898.0,False,0.15,8.0,4698894019,30.6107365,104.0340323
131691,P1,23.0,23.0,5172.0,5172.0,False,0.2,8.0,3034409154,30.71847,104.07419
111054,P1,23.0,23.0,5645.0,5645.0,False,0.16,8.0,4106681923,30.6194249,103.9989196
106664,P1,23.0,23.0,6596.0,6596.0,False,2.03,10.06,4549993213,30.7040707,104.037364
27976,P1,23.0,23.0,7537.0,7537.0,False,0.05,8.0,4550018635,30.6457388,104.0805194
196611,P1,24.0,24.0,3486.0,3486.0,False,0.3,8.0,1159143854,30.6773,104.08391
198781,P1,24.0,24.0,4157.0,4157.0,False,0.5,8.0,4106682122,30.6445536,103.9852081
165543,P1,24.0,24.0,6740.0,6740.0,False,2.28,10.56,4967265402,30.65358,104.0966
141155,P1,24.0,24.0,6799.0,6799.0,False,1.33,8.66,5154977851,30.634448,104.0698891
17546,P1,24.0,24.0,7694.0,7694.0,False,1.68,9.36,2472030045,30.6624706,104.0649106
62488,P1,24.0,24.0,8960.0,8960.0,False,2.1,10.2,4548259523,30.7140417,104.0342378
77098,P1,24.0,24.0,9432.0,9432.0,False,1.7,9.4,838319891,30.6451434,104.1070365
94576,P1,24.0,24.0,9771.0,9771.0,False,1.28,8.56,1339762127,30.7159302,104.0452361
117107,P1,24.0,24.0,10296.0,10296.0,False,0.99,8.0,3943038380,30.643091,104.06141
195184,P1,24.0,24.0,11113.0,11113.0,False,1.12,8.24,4695640658,30.6179966,104.0276779
64879,P1,24.0,24.0,11483.0,11483.0,False,2.62,11.24,3681180644,30.656404,104.065926
193552,P1,25.0,25.0,5499.0,5499.0,False,0.62,8.0,3496259319,30.6710094,104.0863593
159191,P1,25.0,25.0,7068.0,7068.0,False,0.44,8.0,4548211640,30.660572,104.05616
169227,P1,25.0,25.0,7127.0,7127.0,False,0.47,8.0,5375783758,30.6322589,104.011485
33575,P1,25.0,25.0,7629.0,7629.0,False,1.63,9.26,4701400369,30.6120083,104.0648531
169025,P1,25.0,25.0,9595.0,9595.0,False,2.26,10.52,314655170,30.628819,104.0491371
57211,P1,25.0,25.0,12494.0,12494.0,False,0.43,8.0,2041314666,30.67943,104.10158
125156,P1,25.0,25.0,13885.0,13885.0,False,0.83,8.0,4794975965,30.643202,104.0552771
23817,P1,26.0,26.0,4907.0,4907.0,False,1.51,9.02,4695640651,30.6110298,104.0253013
194047,P1,26.0,26.0,7389.0,7389.0,False,0.21,8.0,4719831092,30.6913749,104.0184119
78729,P1,26.0,26.0,8711.0,8711.0,False,0.43,8.0,4548259649,30.676216,103.9825873
109707,P1,26.0,26.0,9990.0,9990.0,False,1.63,9.26,5375784265,30.6260592,104.0059923
73016,P1,26.0,26.0,9990.0,9990.0,False,1.63,9.26,2135946742,30.6241056,104.0053515
157369,P1,26.0,26.0,11964.0,11964.0,False,0.11,8.0,3069351988,30.6317795,103.9781921
80012,P1,27.0,27.0,7426.0,7426.0,False,1.22,8.44,1159155214,30.641124,104.1043796
179428,P1,27.0,27.0,9336.0,9336.0,False,0.93,8.0,3541376587,30.7231921,104.0595447
168067,P1,27.0,27.0,10480.0,10480.0,False,1.31,8.62,4106682105,30.643269,103.9814521
17388,P1,27.0,27.0,11649.0,11649.0,False,0.38,8.0,4548211249,30.6771193,104.0577876
139104,P1,28.0,28.0,7886.0,7886.0,False,0.15,8.0,1918505702,30.6100579,103.9991621
30878,P1,29.0,29.0,82.0,82.0,False,0.31,8.0,432452904,30.614518,104.0746835
73575,P1,29.0,29.0,5130.0,5130.0,False,0.67,8.0,4903112577,30.65436,104.07405
47851,P1,29.0,29.0,6920.0,6920.0,False,0.14,8.0,5141458192,30.6331977,104.0709301
169669,P1,29.0,29.0,8703.0,8703.0,False,1.17,8.34,4987536576,30.6426473,103.9968231
205728,P1,29.0,29.0,10193.0,10193.0,False,1.44,8.88,1500780820,30.6503838,104.0179005
119843,P1,30.0,30.0,8078.0,8078.0,False,2.53,11.06,672406202,30.6509609,104.0664306
173781,P1,30.0,30.0,9907.0,9907.0,False,0.88,8.0,4359391023,30.7264217,104.1107917
66471,P1,30.0,30.0,11340.0,11340.0,False,0.65,8.0,1458687639,30.6807992,104.0936388
48061,P1,30.0,30.0,11460.0,11460.0,False,0.48,8.0,4987536554,30.6402255,103.9916128
131227,P1,30.0,30.0,11641.0,11641.0,False,0.03,8.0,3445813552,30.66919,104.07122
151091,P1,30.0,30.0,13103.0,13103.0,False,1.27,8.54,1159488285,30.68812,104.07505
120962,P1,31.0,31.0,5213.0,5213.0,False,2.15,10.3,3069351988,30.6317795,103.9781921
15008,P1,31.0,31.0,7038.0,7038.0,False,3.15,12.3,2564226632,30.642674,104.0221933
73669,P1,31.0,31.0,8235.0,8235.0,False,0.06,8.0,4695640608,30.6119402,104.0259882
2916,P1,31.0,31.0,12694.0,12694.0,False,0.27,8.0,1388442962,30.6477004,104.0724143
94385,P1,32.0,32.0,7999.0,7999.0,False,0.35,8.0,2933855161,30.6138332,103.9827606
106716,P1,32.0,32.0,8311.0,8311.0,False,0.18,8.0,5213253123,30.697374,104.0889572
95518,P1,32.0,32.0,8311.0,8311.0,False,0.18,8.0,4136052212,30.6096787,104.0471204
37750,P1,32.0,32.0,9163.0,9163.0,False,0.51,8.0,4693610149,30.6351322,104.0669106
150979,P1,32.0,32.0,9719.0,9719.0,False,2.47,10.94,4967265777,30.70497,104.012794
22928,P1,32.0,32.0,13230.0,13230.0,False,0.65,8.0,5213253157,30.6773577,104.1048147
66715,P1,33.0,33.0,4305.0,4305.0,False,0.7,8.0,1159228754,30.6866685,104.1090454
1120,P1,33.0,33.0,6553.0,6553.0,False,0.22,8.0,1459913330,30.6475503,104.1037967
1151,P1,33.0,33.0,10266.0,10266.0,False,1.01,8.02,2472054564,30.70446,104.05092
158980,P1,33.0,33.0,11178.0,11178.0,False,1.12,8.24,2917213942,30.6508894,104.0898589
143385,P1,33.0,33.0,12520.0,12520.0,False,2.61,11.22,432429412,30.6353697,104.0424329
48337,P1,33.0,33.0,14344.0,14344.0,False,0.01,8.0,2309311911,30.6295001,104.0973287
28175,P1,34.0,34.0,11850.0,11850.0,False,2.05,10.1,4550018702,30.6474191,104.019815
152100,P1,34.0,34.0,12245.0,12245.0,False,0.59,8.0,3436489822,30.6409116,104.0452684
46449,P1,34.0,34.0,12245.0,12245.0,False,0.59,8.0,4550018725,30.6298481,104.0170573
169303,P1,34.0,34.0,13874.0,13874.0,False,0.76,8.0,4772463277,30.6602566,104.0469174
36227,P1,34.0,34.0,13874.0,13874.0,False,0.76,8.0,603415287,30.709303,104.100784
28399,P1,34.0,34.0,14004.0,14004.0,False,0.08,8.0,3087817502,30.6685795,103.9850982
21176,P1,34.0,34.0,14155.0,14155.0,False,0.03,8.0,4794944066,30.6792428,104.0581595
50923,P1,35.0,35.0,659.0,659.0,False,1.46,8.92,5312164201,30.6669683,104.1014989
143396,P1,35.0,35.0,5666.0,5666.0,False,1.89,9.78,5002301704,30.6897834,104.034206
205010,P1,35.0,35.0,9626.0,9626.0,False,1.6,9.2,1819305463,30.63317,104.103835
21715,P1,35.0,35.0,9626.0,9626.0,False,1.6,9.2,2907361699,30.645033,104.09457
69547,P1,35.0,35.0,10668.0,10668.0,False,0.97,8.0,3445813130,30.67189,104.07753
4697,P1,35.0,35.0,12680.0,12680.0,False,2.02,10.04,3089029126,30.6601973,104.0530264
75931,P1,35.0,35.0,12680.0,12680.0,False,2.02,10.04,2309315410,30.6244586,104.093435
22198,P1,36.0,36.0,13131.0,13131.0,False,2.18,10.36,4967265752,30.702427,104.0054921
150858,P1,37.0,37.0,1829.0,1829.0,False,1.37,8.74,3069351965,30.6286141,103.9772288
136368,P1,37.0,37.0,5805.0,5805.0,False,1.99,9.98,4548211206,30.6785695,104.0579543
192603,P1,37.0,37.0,6865.0,6865.0,False,0.04,8.0,2727024777,30.6167,104.05247
133423,P1,37.0,37.0,8309.0,8309.0,False,0.51,8.0,4695601292,30.6117877,104.0289365
149563,P1,37.0,37.0,8552.0,8552.0,False,1.86,9.72,3680455702,30.6590729,104.0132488
50519,P1,37.0,37.0,9508.0,9508.0,False,0.21,8.0,1499183068,30.7222897,104.1032908
11774,P1,37.0,37.0,11187.0,11187.0,False,2.77,11.54,465203714,30.7014308,104.1026237
184914,P1,37.0,37.0,12358.0,12358.0,False,0.5,8.0,4582821484,30.6586993,104.0469268
186942,P1,38.0,38.0,5967.0,5967.0,False,0.83,8.0,4772430857,30.6776575,104.0051013
170367,P1,38.0,38.0,8165.0,8165.0,False,1.97,9.94,3681180642,30.65463,104.06843
85273,P1,38.0,38.0,8290.0,8290.0,False,0.31,8.0,5141328429,30.6102582,104.0594337
74419,P1,38.0,38.0,12940.0,12940.0,False,1.47,8.94,3562086848,30.67419,104.06022
133602,P1,38.0,38.0,13779.0,13779.0,False,1.74,9.48,4695601453,30.6105659,104.0279499
105636,P1,39.0,39.0,9026.0,9026.0,False,1.99,9.98,2712338424,30.7079704,104.0380787
162707,P1,39.0,39.0,9026.0,9026.0,False,1.99,9.98,3087817482,30.664888,104.00346
22339,P1,39.0,39.0,11165.0,11165.0,False,1.23,8.46,1339701417,30.708252,104.04899
24281,P1,40.0,40.0,7016.0,7016.0,False,1.67,9.34,672287939,30.6651337,104.0543904
148100,P1,40.0,40.0,8057.0,8057.0,False,0.74,8.0,3089029137,30.6627737,104.0505275
146632,P1,40.0,40.0,9068.0,9068.0,False,1.54,9.08,1458459966,30.6852172,104.1017526
152770,P1,40.0,40.0,9525.0,9525.0,False,2.09,10.18,4693610155,30.6346676,104.0671726
44071,P1,40.0,40.0,12183.0,12183.0,False,2.46,10.92,3633008394,30.6687246,104.0380706
10222,P1,40.0,40.0,13057.0,13057.0,False,1.76,9.52,1492405937,30.6497248,104.0580098
9823,P1,41.0,41.0,4678.0,4678.0,False,1.91,9.82,4550018889,30.65468,104.06239
